DATE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYDRYBULBTEMPF,HOURLYWETBULBTEMPF,HOURLYDewPointTempF,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection
2/29/2016 1:56,CLR:00,10,46,39,30,54,9,210
2/29/2016 2:56,CLR:00,10,45,39,31,58,11,210
2/29/2016 3:56,CLR:00,10,43,38,31,63,9,210
2/29/2016 4:56,CLR:00,10,44,39,32,63,13,210
2/29/2016 5:56,CLR:00,10,43,38,32,65,10,210
2/29/2016 6:56,CLR:00,10,43,39,33,68,8,200
2/29/2016 7:56,CLR:00,10,46,40,33,61,11,220
2/29/2016 8:56,SCT:04 250,10,51,43,34,52,14,210
2/29/2016 9:56,CLR:00,10,56,45,33,42,15,210
2/29/2016 10:56,SCT:04 250,10,60,47,31,33,16,220
2/29/2016 11:56,CLR:00,10,63,48,31,30,13,240
2/29/2016 12:56,SCT:04 110 BKN:07 250,10,59,46,30,33,17,250
2/29/2016 13:56,OVC:08 55,10,54,46,37,53,7,260
2/29/2016 14:56,FEW:02 50 FEW:02 65 OVC:08 80,10,53,47,41,64,9,240
2/29/2016 15:56,SCT:04 33 BKN:07 42 BKN:07 50,10,54,47,39,57,16,260
2/29/2016 16:56,SCT:04 30,10,52,44,34,50,13,250
2/29/2016 17:56,CLR:00,10,50,40,25,38,13,270
2/29/2016 18:56,CLR:00,10,46,36,21,37,20,280
2/29/2016 19:56,CLR:00,10,43,35,22,43,5,260
2/29/2016 20:56,CLR:00,10,41,34,23,49,3,240
2/29/2016 21:56,CLR:00,10,34,30,23,64,3,310
2/29/2016 22:56,SCT:04 75,10,39,34,25,57,3,230
2/29/2016 23:56,OVC:08 70,10,46,38,25,44,10,230
2/29/2016 23:59,,,,,,,,
3/1/2016 0:56,OVC:08 70,10,46,38,25,44,9,240
3/1/2016 1:56,OVC:08 60,10,48,38,23,37,18,270
3/1/2016 2:56,CLR:00,10,40,32,17,40,20,260
3/1/2016 3:56,CLR:00,10,37,29,14,39,14,260
3/1/2016 4:56,CLR:00,10,35,28,11,37,10,260
3/1/2016 5:56,CLR:00,10,33,26,9,36,9,270
3/1/2016 6:56,SCT:04 200,10,30,24,9,41,10,300
3/1/2016 7:56,CLR:00,10,34,25,1,24,13,320
3/1/2016 8:56,CLR:00,10,35,26,0,22,8,270
3/1/2016 9:56,CLR:00,10,36,26,1,22,0,0
3/1/2016 10:56,CLR:00,10,38,28,2,22,,
3/1/2016 11:56,CLR:00,10,39,29,5,24,8,220
3/1/2016 12:56,CLR:00,10,41,30,4,21,7,260
3/1/2016 13:56,CLR:00,10,42,31,4,20,6,180
3/1/2016 14:56,CLR:00,10,44,32,5,20,13,210
3/1/2016 15:56,CLR:00,10,44,31,2,17,7,180
3/1/2016 16:56,SCT:04 200,10,42,32,13,30,14,120
3/1/2016 17:56,SCT:04 200,10,38,31,18,44,10,110
3/1/2016 18:56,CLR:00,10,36,30,20,52,10,110
3/1/2016 19:56,CLR:00,10,37,31,19,48,9,130
3/1/2016 20:56,OVC:08 60,10,38,31,19,46,11,150
3/1/2016 21:56,BKN:07 48,10,37,31,19,48,7,110
3/1/2016 22:56,OVC:08 43,10,38,32,23,55,7,110
3/1/2016 23:56,OVC:08 35,10,39,34,27,62,7,110
3/1/2016 23:59,,,,,,,,
3/2/2016 0:46,BKN:07 29 OVC:08 55,7,37,35,32,82,10,90
3/2/2016 0:56,SCT:04 29 BKN:07 35 OVC:08 55,8,38,36,32,79,13,100
3/2/2016 1:13,FEW:02 20 BKN:07 24 OVC:08 45,9,38,38,37,97,0,0
3/2/2016 1:52,OVC:08 13,10,37,37,37,100,0,0
3/2/2016 1:56,OVC:08 13,10,38,38,38,100,3,80
3/2/2016 2:45,OVC:08 8,4,40,40,40,100,0,0
3/2/2016 2:56,OVC:08 6,3,40,40,40,100,5,280
3/2/2016 3:56,OVC:08 5,5,40,40,40,100,0,0
3/2/2016 4:08,OVC:08 3,5,41,41,41,100,0,0
3/2/2016 4:17,OVC:08 5,5,41,41,41,100,0,0
3/2/2016 4:56,BKN:07 9 OVC:08 14,7,44,44,43,96,7,150
3/2/2016 5:07,OVC:08 12,9,49,48,48,97,10,160
3/2/2016 5:54,SCT:04 12 BKN:07 17 OVC:08 75,6,54,,,,20,180
3/2/2016 5:56,FEW:02 10 BKN:07 15 OVC:08 70,5,53,,,,16,180
3/2/2016 6:08,SCT:04 16 BKN:07 44 OVC:08 75,6,53,,,,17,180
3/2/2016 6:30,SCT:04 13 BKN:07 29 OVC:08 60,8,53,,,,16,170
3/2/2016 6:56,FEW:02 9 SCT:04 13 OVC:08 20,10,52,51,50,93,13,180
3/2/2016 7:06,BKN:07 11 OVC:08 20,8,53,,,,13,190
3/2/2016 7:16,SCT:04 13 BKN:07 20 OVC:08 24,5,53,,,,17,200
3/2/2016 7:54,FEW:02 17 BKN:07 48 OVC:08 55,4,52,,,,18,240
3/2/2016 7:56,FEW:02 15 BKN:07 46 OVC:08 55,4,52,,,,17,250
3/2/2016 8:29,BKN:07 25 OVC:08 60,6,50,,,,13,250
3/2/2016 8:56,BKN:07 25 OVC:08 55,5,49,,,,17,210
3/2/2016 9:03,BKN:07 44 OVC:08 55,5,48,,,,17,200
3/2/2016 9:56,OVC:08 35,10,49,,,,11,210
3/2/2016 10:12,FEW:02 18 BKN:07 23 OVC:08 33,10,43,,,,17,300
3/2/2016 10:42,SCT:04 27 SCT:04 33 BKN:07 49,10,44,,,,18,290
3/2/2016 10:56,FEW:02 27 BKN:07 34 OVC:08 60,10,42,,,,21,280
3/2/2016 11:14,BKN:07 27 OVC:08 36,10,42,,,,22,280
3/2/2016 11:56,BKN:07 28 BKN:07 60,10,41,37,32,70,20,290
3/2/2016 12:08,SCT:04 28 BKN:07 60,10,40,,,,20,280
3/2/2016 12:56,CLR:00,10,39,34,26,60,28,290
3/2/2016 13:56,CLR:00,10,39,33,23,53,17,270
3/2/2016 14:56,CLR:00,10,38,32,20,48,24,290
3/2/2016 15:56,CLR:00,10,36,30,17,46,17,280
3/2/2016 16:56,FEW:02 30 SCT:04 200,10,34,28,15,46,20,300
3/2/2016 17:56,CLR:00,10,32,26,11,41,14,280
3/2/2016 18:56,CLR:00,10,30,24,11,45,13,290
3/2/2016 19:56,CLR:00,10,29,24,11,47,15,300
3/2/2016 20:56,CLR:00,10,27,22,7,43,13,320
3/2/2016 21:56,CLR:00,10,25,20,6,44,20,310
3/2/2016 22:56,CLR:00,10,23,18,5,46,14,300
3/2/2016 23:56,CLR:00,10,22,18,4,46,17,310
3/2/2016 23:59,,,,,,,,
3/3/2016 0:56,CLR:00,10,22,17,3,44,13,300
3/3/2016 1:56,CLR:00,10,21,17,3,45,13,310
3/3/2016 2:56,CLR:00,10,20,16,3,48,10,300
3/3/2016 3:56,CLR:00,10,19,15,4,51,8,300
3/3/2016 4:56,CLR:00,10,18,15,5,57,7,310
3/3/2016 5:56,CLR:00,10,17,14,4,56,3,30
3/3/2016 6:56,SCT:04 20,10,19,16,6,57,7,320
3/3/2016 7:56,CLR:00,10,21,17,4,47,13,300
3/3/2016 8:56,CLR:00,10,23,18,2,40,14,310
3/3/2016 9:56,CLR:00,10,26,20,1,34,15,310
3/3/2016 10:56,FEW:02 20,10,27,20,0,31,10,290
3/3/2016 11:56,CLR:00,10,30,22,0,27,8,280
3/3/2016 12:56,CLR:00,10,31,23,-4,22,7,310
3/3/2016 13:56,CLR:00,10,32,23,-7,18,7,280
3/3/2016 14:56,CLR:00,10,33,24,-4,20,8,270
3/3/2016 15:56,SCT:04 250,10,33,24,-6,18,5,250
3/3/2016 16:56,CLR:00,10,32,23,-4,21,9,240
3/3/2016 17:56,CLR:00,10,29,21,-3,25,5,230
3/3/2016 18:56,CLR:00,10,28,21,-2,27,0,0
3/3/2016 19:56,SCT:04 250,10,25,19,-1,32,3,20
3/3/2016 20:56,CLR:00,10,24,19,4,42,0,0
3/3/2016 21:56,CLR:00,10,25,20,4,40,0,0
3/3/2016 22:56,CLR:00,10,24,19,2,38,3,40
3/3/2016 23:56,CLR:00,10,22,18,4,46,3,50
3/3/2016 23:59,,,,,,,,
3/4/2016 0:56,CLR:00,10,24,19,3,40,0,0
3/4/2016 1:56,BKN:07 110,10,23,18,4,44,5,40
3/4/2016 2:56,BKN:07 100,10,22,18,5,48,5,50
3/4/2016 3:56,OVC:08 110,10,22,18,6,50,3,20
3/4/2016 4:56,OVC:08 100,10,22,18,5,48,6,350
3/4/2016 5:56,FEW:02 85 OVC:08 110,10,22,18,4,46,3,350
3/4/2016 6:56,OVC:08 70,10,23,18,5,46,5,340
3/4/2016 7:56,FEW:02 49 OVC:08 60,10,25,20,6,44,5,VRB
3/4/2016 8:56,BKN:07 38 OVC:08 50,7,25,21,11,55,6,360
3/4/2016 9:53,BKN:07 25 OVC:08 50,5,27,24,18,69,9,330
3/4/2016 9:56,BKN:07 25 OVC:08 50,5,26,23,17,69,6,340
3/4/2016 10:03,OVC:08 50,10,26,23,17,69,9,10
3/4/2016 10:56,FEW:02 47 OVC:08 55,8,28,25,18,66,8,340
3/4/2016 11:56,SCT:04 15 BKN:07 48 OVC:08 70,6,29,26,19,66,8,350
3/4/2016 12:54,BKN:07 15 BKN:07 36 OVC:08 44,5,28,25,19,69,13,10
3/4/2016 12:56,BKN:07 15 OVC:08 36,4,29,26,20,69,13,20
3/4/2016 13:56,BKN:07 15 OVC:08 36,4,30,27,22,72,10,20
3/4/2016 14:56,BKN:07 18 OVC:08 23,9,29,26,21,72,10,20
3/4/2016 15:56,OVC:08 16,9,29,26,21,72,16,10
3/4/2016 16:56,OVC:08 17,9,28,26,21,75,15,20
3/4/2016 17:56,OVC:08 16,10,28,26,21,75,9,20
3/4/2016 18:18,OVC:08 14,10,28,26,21,75,20,10
3/4/2016 18:56,OVC:08 13,10,27,25,20,75,15,10
3/4/2016 19:52,OVC:08 15,10,27,24,19,74,16,350
3/4/2016 19:56,OVC:08 15,10,27,24,19,72,17,10
3/4/2016 20:56,OVC:08 15,10,26,24,19,75,14,10
3/4/2016 21:03,OVC:08 14,10,26,24,19,75,13,10
3/4/2016 21:41,BKN:07 15 OVC:08 22,10,27,24,19,72,15,360
3/4/2016 21:56,OVC:08 21,10,27,24,18,69,16,10
3/4/2016 22:56,OVC:08 23,9,26,23,17,69,10,360
3/4/2016 23:56,OVC:08 27,10,27,24,17,66,9,360
3/4/2016 23:59,,,,,,,,
3/5/2016 0:23,OVC:08 31,10,27,24,17,66,10,360
3/5/2016 0:56,OVC:08 35,10,27,24,16,63,8,350
3/5/2016 1:56,OVC:08 41,10,27,23,14,58,10,360
3/5/2016 2:56,SCT:04 44,10,25,22,13,60,9,340
3/5/2016 3:56,CLR:00,10,23,20,12,63,8,340
3/5/2016 4:56,CLR:00,10,22,19,12,66,8,330
3/5/2016 5:56,CLR:00,10,21,19,12,68,7,340
3/5/2016 6:56,CLR:00,10,22,19,11,63,9,10
3/5/2016 7:56,CLR:00,10,25,20,8,48,16,20
3/5/2016 8:56,CLR:00,10,28,22,6,39,14,20
3/5/2016 9:56,CLR:00,10,31,24,5,33,11,360
3/5/2016 10:56,CLR:00,10,32,24,4,30,9,310
3/5/2016 11:56,CLR:00,10,32,24,3,29,0,0
3/5/2016 12:56,CLR:00,10,34,25,3,27,7,30
3/5/2016 13:56,BKN:07 250,10,34,25,2,25,3,VRB
3/5/2016 14:56,BKN:07 250,10,36,26,0,21,3,VRB
3/5/2016 15:56,FEW:02 120,10,36,26,0,21,0,0
3/5/2016 16:56,BKN:07 120,10,35,26,-1,21,0,0
3/5/2016 17:56,SCT:04 110,10,34,25,0,23,0,0
3/5/2016 18:56,BKN:07 110,10,30,23,6,36,0,0
3/5/2016 19:56,OVC:08 120,10,30,24,8,39,0,0
3/5/2016 20:56,FEW:02 95 SCT:04 110,10,29,23,10,45,0,0
3/5/2016 21:56,OVC:08 85,10,25,21,12,58,0,0
3/5/2016 22:56,OVC:08 85,10,27,23,14,58,0,0
3/5/2016 23:56,OVC:08 85,10,27,23,15,61,0,0
3/5/2016 23:59,,,,,,,,
3/6/2016 0:56,OVC:08 80,10,27,24,18,69,0,0
3/6/2016 1:56,OVC:08 110,10,27,24,17,66,0,0
3/6/2016 2:56,SCT:04 90 OVC:08 110,10,27,24,18,69,0,0
3/6/2016 3:56,FEW:02 90 BKN:07 120,10,27,23,14,58,0,0
3/6/2016 4:56,OVC:08 85,10,23,20,14,68,0,0
3/6/2016 5:56,BKN:07 110,10,23,20,14,68,0,0
3/6/2016 6:56,BKN:07 70 OVC:08 80,10,24,21,15,68,0,0
3/6/2016 7:56,FEW:02 65,10,31,25,10,42,5,350
3/6/2016 8:56,CLR:00,10,35,27,7,31,8,330
3/6/2016 9:56,CLR:00,10,35,26,4,27,,
3/6/2016 10:56,CLR:00,10,38,28,2,22,8,340
3/6/2016 11:56,CLR:00,10,39,28,1,20,6,50
3/6/2016 12:56,CLR:00,10,41,30,2,19,11,20
3/6/2016 13:56,FEW:02 60,10,39,28,1,20,0,0
3/6/2016 14:56,FEW:02 60,10,41,30,1,18,5,270
3/6/2016 15:56,CLR:00,10,41,30,2,19,5,30
3/6/2016 16:56,CLR:00,10,40,29,3,21,0,0
3/6/2016 17:56,CLR:00,10,35,29,17,48,9,120
3/6/2016 18:56,CLR:00,10,32,27,18,56,6,150
3/6/2016 19:56,CLR:00,10,31,27,19,61,8,150
3/6/2016 20:56,CLR:00,10,31,26,17,56,7,160
3/6/2016 21:56,CLR:00,10,30,25,15,54,5,160
3/6/2016 22:56,CLR:00,10,29,25,16,58,7,180
3/6/2016 23:56,CLR:00,10,28,25,18,66,0,0
3/6/2016 23:59,,,,,,,,
3/7/2016 0:56,CLR:00,10,28,25,19,69,0,0
3/7/2016 1:56,CLR:00,10,24,22,17,75,0,0
3/7/2016 2:56,CLR:00,10,24,22,17,75,0,0
3/7/2016 3:56,CLR:00,10,27,24,19,72,0,0
3/7/2016 4:56,CLR:00,10,25,23,17,72,3,190
3/7/2016 5:56,CLR:00,10,27,24,17,66,3,200
3/7/2016 6:56,CLR:00,10,30,27,21,69,9,200
3/7/2016 7:56,SCT:04 250,10,35,31,25,67,13,210
3/7/2016 8:56,BKN:07 110,10,38,33,25,60,16,190
3/7/2016 9:56,CLR:00,10,41,35,24,51,13,210
3/7/2016 10:56,BKN:07 110,10,41,35,24,51,17,200
3/7/2016 11:56,OVC:08 110,10,45,37,25,46,16,210
3/7/2016 12:56,BKN:07 110,10,51,41,27,39,18,210
3/7/2016 13:56,OVC:08 100,10,49,40,26,41,11,220
3/7/2016 14:56,OVC:08 85,10,49,40,26,41,8,250
3/7/2016 15:56,BKN:07 60 OVC:08 85,10,50,40,27,41,7,230
3/7/2016 16:56,OVC:08 55,10,49,40,28,44,3,250
3/7/2016 17:56,OVC:08 55,10,48,40,28,46,0,0
3/7/2016 18:56,OVC:08 50,10,45,38,29,54,3,220
3/7/2016 19:56,OVC:08 50,10,44,38,29,55,0,0
3/7/2016 20:56,BKN:07 47,10,43,37,29,58,6,230
3/7/2016 21:56,CLR:00,10,43,37,29,58,6,240
3/7/2016 22:56,CLR:00,10,37,34,29,73,0,0
3/7/2016 23:56,CLR:00,10,33,30,26,75,0,0
3/7/2016 23:59,,,,,,,,
3/8/2016 0:56,CLR:00,10,29,28,25,85,0,0
3/8/2016 1:56,CLR:00,10,29,28,25,85,0,0
3/8/2016 2:56,CLR:00,9,28,27,24,85,0,0
3/8/2016 3:56,CLR:00,9,28,27,24,85,0,0
3/8/2016 4:56,CLR:00,6,26,25,22,84,0,0
3/8/2016 5:56,CLR:00,7,26,25,23,88,0,0
3/8/2016 6:56,CLR:00,6,28,27,25,88,0,0
3/8/2016 7:56,CLR:00,9,35,33,30,82,0,0
3/8/2016 8:56,CLR:00,10,44,38,30,58,0,0
3/8/2016 9:56,CLR:00,10,48,40,30,50,5,20
3/8/2016 10:56,CLR:00,10,50,41,30,46,7,VRB
3/8/2016 11:56,CLR:00,10,52,43,30,43,0,0
3/8/2016 12:56,CLR:00,10,54,43,29,38,5,90
3/8/2016 13:56,CLR:00,10,57,45,29,34,0,0
3/8/2016 14:56,CLR:00,10,55,44,31,40,10,120
3/8/2016 15:56,CLR:00,10,52,43,32,47,10,100
3/8/2016 16:56,CLR:00,10,48,41,32,54,10,120
3/8/2016 17:56,CLR:00,10,45,40,33,63,6,90
3/8/2016 18:56,CLR:00,10,43,39,33,68,5,100
3/8/2016 19:56,CLR:00,10,41,38,33,73,5,90
3/8/2016 20:56,CLR:00,10,44,39,33,65,6,160
3/8/2016 21:56,CLR:00,10,42,38,33,71,8,170
3/8/2016 22:56,CLR:00,10,42,38,32,68,6,180
3/8/2016 23:56,FEW:02 75,10,42,38,33,71,8,190
3/8/2016 23:59,,,,,,,,
3/9/2016 0:56,CLR:00,10,40,37,32,73,6,190
3/9/2016 1:56,OVC:08 80,10,42,38,33,71,9,200
3/9/2016 2:56,OVC:08 85,10,43,39,34,71,9,210
3/9/2016 3:56,CLR:00,10,43,40,36,76,9,210
3/9/2016 4:56,FEW:02 80,10,43,40,37,80,9,200
3/9/2016 5:56,CLR:00,8,42,40,38,85,9,200
3/9/2016 6:21,FEW:02 7 BKN:07 80,6,43,41,39,86,7,210
3/9/2016 6:56,FEW:02 7 OVC:08 80,6,45,43,41,86,7,210
3/9/2016 7:56,SCT:04 75,9,49,46,42,77,9,210
3/9/2016 8:56,CLR:00,10,55,49,42,62,9,210
3/9/2016 9:56,CLR:00,10,62,51,41,46,10,210
3/9/2016 10:56,CLR:00,10,69,55,41,36,14,200
3/9/2016 11:56,CLR:00,10,73,55,39,29,16,220
3/9/2016 12:56,CLR:00,10,75,56,38,26,15,220
3/9/2016 13:56,CLR:00,10,77,56,37,24,16,220
3/9/2016 14:56,CLR:00,10,79,56,35,20,14,260
3/9/2016 15:56,CLR:00,10,78,55,33,19,13,260
3/9/2016 16:56,CLR:00,10,76,55,34,22,9,210
3/9/2016 17:56,CLR:00,10,70,53,36,29,11,200
3/9/2016 18:56,CLR:00,10,67,52,37,33,11,200
3/9/2016 19:56,CLR:00,10,68,52,36,31,13,220
3/9/2016 20:56,CLR:00,10,68,52,35,30,11,230
3/9/2016 21:56,CLR:00,10,67,52,36,32,11,230
3/9/2016 22:56,CLR:00,10,65,51,36,34,8,240
3/9/2016 23:56,CLR:00,10,66,51,36,33,10,230
3/9/2016 23:59,,,,,,,,
3/10/2016 0:56,CLR:00,10,66,52,37,34,7,240
3/10/2016 1:56,CLR:00,10,65,52,38,37,8,230
3/10/2016 2:56,CLR:00,10,64,51,38,38,8,220
3/10/2016 3:56,OVC:08 110,10,63,51,39,41,5,250
3/10/2016 4:56,OVC:08 110,10,63,51,40,43,5,220
3/10/2016 5:56,CLR:00,10,63,52,42,47,8,220
3/10/2016 6:56,OVC:08 120,10,64,54,46,52,5,240
3/10/2016 7:56,OVC:08 110,10,63,54,47,56,7,230
3/10/2016 8:56,OVC:08 110,10,64,55,47,54,7,230
3/10/2016 9:56,OVC:08 100,10,66,56,48,52,6,240
3/10/2016 10:56,OVC:08 90,10,65,57,51,61,6,220
3/10/2016 11:56,OVC:08 90,10,65,59,54,68,3,170
3/10/2016 12:56,BKN:07 55 OVC:08 80,8,61,58,55,81,0,0
3/10/2016 13:56,SCT:04 15 BKN:07 50 OVC:08 85,7,61,58,56,84,0,0
3/10/2016 14:56,SCT:04 15 BKN:07 55 OVC:08 100,7,62,59,57,84,5,160
3/10/2016 15:56,OVC:08 44,6,61,59,57,87,0,0
3/10/2016 16:56,BKN:07 60 OVC:08 80,10,61,59,57,87,3,200
3/10/2016 17:47,BKN:07 25 OVC:08 50,5,60,58,57,90,3,160
3/10/2016 17:56,BKN:07 25 OVC:08 50,5,60,59,58,93,0,0
3/10/2016 18:03,BKN:07 25 OVC:08 48,2.5,60,58,57,90,0,0
3/10/2016 18:56,BKN:07 25 OVC:08 48,2.5,60,58,57,90,13,230
3/10/2016 19:03,SCT:04 48 BKN:07 60 OVC:08 80,10,60,58,57,90,9,230
3/10/2016 19:56,SCT:04 48 BKN:07 60 OVC:08 80,7,60,58,56,86,9,230
3/10/2016 20:56,SCT:04 55 OVC:08 70,6,59,57,56,90,7,250
3/10/2016 21:56,SCT:04 36 BKN:07 46 OVC:08 55,6,59,57,56,90,9,250
3/10/2016 22:21,FEW:02 12 BKN:07 38 OVC:08 48,10,56,53,51,84,14,330
3/10/2016 22:56,OVC:08 47,10,54,52,51,90,8,330
3/10/2016 23:10,BKN:07 9 OVC:08 47,10,54,52,51,90,8,20
3/10/2016 23:27,BKN:07 11 OVC:08 50,10,52,50,48,86,9,10
3/10/2016 23:36,FEW:02 7 SCT:04 11 OVC:08 50,10,51,49,48,89,11,20
3/10/2016 23:56,OVC:08 50,10,50,48,46,86,3,350
3/10/2016 23:59,,,,,,,,
3/11/2016 0:56,OVC:08 60,10,48,47,45,89,3,100
3/11/2016 1:53,BKN:07 11 OVC:08 60,9,48,47,45,87,5,20
3/11/2016 1:56,BKN:07 11 OVC:08 65,9,48,47,45,89,3,20
3/11/2016 2:46,SCT:04 10 OVC:08 75,10,47,46,45,93,0,0
3/11/2016 2:56,OVC:08 70,10,47,46,45,93,3,190
3/11/2016 3:56,BKN:07 60 OVC:08 75,10,48,47,45,89,0,0
3/11/2016 4:56,FEW:02 60 BKN:07 80 OVC:08 100,10,48,47,46,93,0,0
3/11/2016 5:56,BKN:07 60 BKN:07 90 OVC:08 110,10,47,46,45,93,0,0
3/11/2016 6:56,FEW:02 42 SCT:04 55 BKN:07 100,10,48,47,46,93,5,330
3/11/2016 7:19,FEW:02 3 BKN:07 42 OVC:08 50,10,49,48,47,93,0,0
3/11/2016 7:56,BKN:07 49 BKN:07 60,10,50,49,48,93,,
3/11/2016 8:56,SCT:04 10 SCT:04 43,10,53,50,47,80,10,340
3/11/2016 9:56,FEW:02 21 BKN:07 27 OVC:08 55,10,53,50,47,80,9,320
3/11/2016 10:11,SCT:04 21 BKN:07 31 OVC:08 55,10,52,48,44,75,13,330
3/11/2016 10:18,BKN:07 23 OVC:08 32,10,53,49,44,72,14,320
3/11/2016 10:32,FEW:02 23 BKN:07 33,10,54,49,43,67,16,320
3/11/2016 10:56,SCT:04 23 BKN:07 33,10,53,47,41,64,16,330
3/11/2016 11:03,BKN:07 27,10,53,47,40,61,13,350
3/11/2016 11:26,SCT:04 27 SCT:04 33,10,54,47,39,57,14,330
3/11/2016 11:54,FEW:02 9 BKN:07 32,10,54,47,39,58,15,310
3/11/2016 11:56,FEW:02 9 BKN:07 32,10,55,47,39,55,15,310
3/11/2016 12:56,FEW:02 36,10,57,47,36,45,9,VRB
3/11/2016 13:56,CLR:00,10,59,46,31,35,16,340
3/11/2016 14:56,FEW:02 15 SCT:04 200,10,60,47,30,32,10,330
3/11/2016 15:56,CLR:00,10,59,45,28,31,10,340
3/11/2016 16:56,FEW:02 60 SCT:04 200,10,56,44,28,34,10,310
3/11/2016 17:56,CLR:00,10,52,42,28,40,11,300
3/11/2016 18:56,FEW:02 18 SCT:04 220,10,50,40,24,36,13,310
3/11/2016 19:56,CLR:00,10,47,38,25,42,9,310
3/11/2016 20:56,CLR:00,10,44,37,26,49,8,310
3/11/2016 21:56,CLR:00,10,43,36,25,49,7,340
3/11/2016 22:56,CLR:00,10,40,34,24,53,13,320
3/11/2016 23:56,CLR:00,10,38,33,24,57,3,350
3/11/2016 23:59,,,,,,,,
3/12/2016 0:56,CLR:00,10,36,31,23,59,3,320
3/12/2016 1:56,CLR:00,10,35,31,24,64,3,330
3/12/2016 2:56,CLR:00,10,30,28,24,79,3,250
3/12/2016 3:56,CLR:00,10,29,27,24,82,0,0
3/12/2016 4:56,CLR:00,10,28,27,24,85,0,0
3/12/2016 5:56,CLR:00,10,28,27,24,85,0,0
3/12/2016 6:56,CLR:00,10,30,29,26,85,0,0
3/12/2016 7:56,CLR:00,10,38,34,27,65,3,210
3/12/2016 8:56,FEW:02 200,10,43,36,24,47,5,200
3/12/2016 9:56,FEW:02 200,10,46,37,22,38,9,230
3/12/2016 10:56,CLR:00,10,49,38,21,33,10,220
3/12/2016 11:56,CLR:00,10,52,40,21,30,13,210
3/12/2016 12:56,SCT:04 250,10,56,41,19,24,17,220
3/12/2016 13:56,CLR:00,10,59,43,21,23,15,220
3/12/2016 14:56,CLR:00,10,60,43,18,19,13,250
3/12/2016 15:56,SCT:04 250,10,60,44,22,23,14,230
3/12/2016 16:56,CLR:00,10,59,44,24,26,14,220
3/12/2016 17:56,SCT:04 200 OVC:08 270,10,57,44,27,32,7,240
3/12/2016 18:56,SCT:04 200 BKN:07 250,10,54,44,30,40,13,220
3/12/2016 19:56,CLR:00,10,52,43,31,45,8,220
3/12/2016 20:56,CLR:00,10,49,41,31,50,6,210
3/12/2016 21:56,CLR:00,10,51,43,32,48,10,VRB
3/12/2016 22:56,CLR:00,10,50,42,32,50,10,220
3/12/2016 23:56,CLR:00,10,49,42,32,52,5,250
3/12/2016 23:59,,,,,,,,
3/13/2016 0:56,CLR:00,10,49,42,32,52,5,240
3/13/2016 1:56,CLR:00,10,49,42,32,52,3,260
3/13/2016 2:56,CLR:00,10,44,39,32,63,3,240
3/13/2016 3:56,CLR:00,10,50,41,29,44,6,270
3/13/2016 4:56,CLR:00,10,49,40,28,44,7,250
3/13/2016 5:56,BKN:07 200,10,49,40,28,44,7,250
3/13/2016 6:56,BKN:07 200,10,50,41,29,44,7,310
3/13/2016 7:56,CLR:00,10,52,41,26,37,21,310
3/13/2016 8:56,BKN:07 200,10,53,41,23,31,11,350
3/13/2016 9:56,CLR:00,10,56,42,22,27,13,330
3/13/2016 10:56,SCT:04 200,10,57,41,13,17,15,350
3/13/2016 11:56,CLR:00,10,60,42,13,16,11,340
3/13/2016 12:56,CLR:00,10,61,42,10,13,8,10
3/13/2016 13:56,CLR:00,10,62,42,9,12,11,330
3/13/2016 14:56,CLR:00,10,63,43,7,11,6,360
3/13/2016 15:56,CLR:00,10,62,42,8,12,8,330
3/13/2016 16:56,CLR:00,10,59,41,8,13,5,350
3/13/2016 17:56,CLR:00,10,56,40,10,16,6,10
3/13/2016 18:56,CLR:00,10,52,39,19,27,0,0
3/13/2016 19:56,CLR:00,10,51,38,16,25,8,40
3/13/2016 20:56,CLR:00,10,52,39,16,24,10,110
3/13/2016 21:56,CLR:00,10,50,38,16,26,9,90
3/13/2016 22:56,CLR:00,10,49,37,17,28,13,80
3/13/2016 23:56,CLR:00,10,47,36,17,30,13,90
3/13/2016 23:59,,,,,,,,
3/14/2016 0:56,CLR:00,10,46,37,21,37,13,70
3/14/2016 1:56,CLR:00,10,44,37,25,47,13,70
3/14/2016 2:56,CLR:00,10,42,36,27,55,13,90
3/14/2016 3:54,BKN:07 24,10,41,36,28,61,11,80
3/14/2016 3:56,BKN:07 24,10,41,36,29,62,11,80
3/14/2016 4:56,BKN:07 28,10,40,35,26,58,11,70
3/14/2016 5:36,SCT:04 29,10,40,35,26,58,14,70
3/14/2016 5:56,SCT:04 160 BKN:07 200,10,40,35,27,60,15,70
3/14/2016 6:26,BKN:07 28,10,40,35,26,58,15,70
3/14/2016 6:54,FEW:02 28 BKN:07 200,10,39,34,27,61,16,80
3/14/2016 6:56,FEW:02 28 BKN:07 200,10,40,35,27,60,15,80
3/14/2016 7:03,OVC:08 28,10,40,35,27,60,16,80
3/14/2016 7:53,FEW:02 29 SCT:04 34 BKN:07 100,10,39,34,27,61,14,100
3/14/2016 7:56,SCT:04 31 BKN:07 95,10,41,36,27,57,13,100
3/14/2016 8:56,SCT:04 29 OVC:08 70,10,42,36,28,58,17,80
3/14/2016 9:17,BKN:07 29 OVC:08 75,10,41,36,28,60,15,100
